remark,"CSV-Import-Export"
remark,"Date = Wed Nov 10 15:17:32 2021"
remark,"Version = RSLogix 5000 v16.04"
remark,"Owner = Carlos Rodriguez"
remark,"Company = Personal"
0.3
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
RCOMMENT,"MainProgram","IC_A5_2_4VBW232","*****************************************************************************************************************************************************$N$Nfault signals$N$N$N*****************************************************************************************************************************************************$N","OTE(A5_2_4VBW232.FLTSIG0)","14"
RCOMMENT,"MainProgram","IC_A5_2_4VBW232","*****************************************************************************************************************************************************$N$Ncall motor routine$N$N$N*****************************************************************************************************************************************************$N","JSR(zzVNO,1,A5_2_4VBW232,A5_2_4VBW232,VDIC.A5_2_4VBW232,FDIC.A5_2_4VBW232)","26"
RCOMMENT,"MainProgram","IC_A5_2_4VBW232","*****************************************************************************************************************************************************$N$Noutput signals$N$N$N*****************************************************************************************************************************************************","OTL(F_HORN)","27"
RCOMMENT,"MainProgram","IC_A5_2_4VBW242","*****************************************************************************************************************************************************$N$Ninput signals$N$N$Nmode of operation$N$N$N*****************************************************************************************************************************************************","OTE(A5_2_4VBW242.AM)","0"
RCOMMENT,"MainProgram","IC_A5_2_4VBW242","*****************************************************************************************************************************************************$N$Nautomatic order$N$N$N*****************************************************************************************************************************************************$N","OTE(A5_2_4VBW242.AEN2)","9"
RCOMMENT,"MainProgram","IC_A5_2_4VBW242","*****************************************************************************************************************************************************$N$Nlimit switches$N$N$N*****************************************************************************************************************************************************","OTE(A5_2_4VBW242.LS1)","10"
RCOMMENT,"MainProgram","IC_A5_2_4VBW242","*****************************************************************************************************************************************************$N$Nmove parameters$N$N$N*****************************************************************************************************************************************************$N","MOV(PD_VBW_DU_Time,A5_2_4VBW242.T_DU.PRE)","13"
RCOMMENT,"MainProgram","IC_A5_2_4VBW242","*****************************************************************************************************************************************************$N$Nfault signals$N$N$N*****************************************************************************************************************************************************$N","OTE(A5_2_4VBW242.FLTSIG0)","14"
RCOMMENT,"MainProgram","IC_A5_2_4VBW242","*****************************************************************************************************************************************************$N$Ncall motor routine$N$N$N*****************************************************************************************************************************************************$N","JSR(zzVNO,1,A5_2_4VBW242,A5_2_4VBW242,VDIC.A5_2_4VBW242,FDIC.A5_2_4VBW242)","26"
RCOMMENT,"MainProgram","IC_A5_2_4VBW242","*****************************************************************************************************************************************************$N$Noutput signals$N$N$N*****************************************************************************************************************************************************","OTL(F_HORN)","27"
RCOMMENT,"MainProgram","IC_A5_2_4VBW252","*****************************************************************************************************************************************************$N$Ninput signals$N$N$Nmode of operation$N$N$N*****************************************************************************************************************************************************","OTE(A5_2_4VBW252.AM)","0"
RCOMMENT,"MainProgram","IC_A5_2_4VBW252","*****************************************************************************************************************************************************$N$Nautomatic order$N$N$N*****************************************************************************************************************************************************$N","OTE(A5_2_4VBW252.AEN2)","9"
RCOMMENT,"MainProgram","IC_A5_2_4VBW252","*****************************************************************************************************************************************************$N$Nlimit switches$N$N$N*****************************************************************************************************************************************************","OTE(A5_2_4VBW252.LS1)","10"
RCOMMENT,"MainProgram","IC_A5_2_4VBW252","*****************************************************************************************************************************************************$N$Nmove parameters$N$N$N*****************************************************************************************************************************************************$N","MOV(PD_VBW_DU_Time,A5_2_4VBW252.T_DU.PRE)","13"
RCOMMENT,"MainProgram","IC_A5_2_4VBW252","*****************************************************************************************************************************************************$N$Nfault signals$N$N$N*****************************************************************************************************************************************************$N","OTE(A5_2_4VBW252.FLTSIG0)","14"
RCOMMENT,"MainProgram","IC_A5_2_4VBW252","*****************************************************************************************************************************************************$N$Ncall motor routine$N$N$N*****************************************************************************************************************************************************$N","JSR(zzVNO,1,A5_2_4VBW252,A5_2_4VBW252,VDIC.A5_2_4VBW252,FDIC.A5_2_4VBW252)","26"
RCOMMENT,"MainProgram","IC_A5_2_4VBW252","*****************************************************************************************************************************************************$N$Noutput signals$N$N$N*****************************************************************************************************************************************************","OTL(F_HORN)","27"
RCOMMENT,"MainProgram","IC_A5_2_4VBW262","*****************************************************************************************************************************************************$N$Ninput signals$N$N$Nmode of operation$N$N$N*****************************************************************************************************************************************************","OTE(A5_2_4VBW262.AM)","0"
RCOMMENT,"MainProgram","IC_A5_2_4VBW262","*****************************************************************************************************************************************************$N$Nautomatic order$N$N$N*****************************************************************************************************************************************************$N","OTE(A5_2_4VBW262.AEN2)","9"
RCOMMENT,"MainProgram","IC_A5_2_4VBW262","*****************************************************************************************************************************************************$N$Nlimit switches$N$N$N*****************************************************************************************************************************************************","OTE(A5_2_4VBW262.LS1)","10"
RCOMMENT,"MainProgram","IC_A5_2_4VBW262","*****************************************************************************************************************************************************$N$Nmove parameters$N$N$N*****************************************************************************************************************************************************$N","MOV(PD_VBW_DU_Time,A5_2_4VBW262.T_DU.PRE)","13"
RCOMMENT,"MainProgram","IC_A5_2_4VBW262","*****************************************************************************************************************************************************$N$Nfault signals$N$N$N*****************************************************************************************************************************************************$N","OTE(A5_2_4VBW262.FLTSIG0)","14"
RCOMMENT,"MainProgram","IC_A5_2_4VBW262","*****************************************************************************************************************************************************$N$Ncall motor routine$N$N$N*****************************************************************************************************************************************************$N","JSR(zzVNO,1,A5_2_4VBW262,A5_2_4VBW262,VDIC.A5_2_4VBW262,FDIC.A5_2_4VBW262)","26"
RCOMMENT,"MainProgram","IC_A5_2_4VBW262","*****************************************************************************************************************************************************$N$Noutput signals$N$N$N*****************************************************************************************************************************************************","OTL(F_HORN)","27"
RCOMMENT,"MainProgram","IC_A5_2_4VBW272","*****************************************************************************************************************************************************$N$Ninput signals$N$N$Nmode of operation$N$N$N*****************************************************************************************************************************************************","OTE(A5_2_4VBW272.AM)","0"
RCOMMENT,"MainProgram","IC_A5_2_4VBW272","*****************************************************************************************************************************************************$N$Nautomatic order$N$N$N*****************************************************************************************************************************************************$N","OTE(A5_2_4VBW272.AEN2)","9"
RCOMMENT,"MainProgram","IC_A5_2_4VBW272","*****************************************************************************************************************************************************$N$Nlimit switches$N$N$N*****************************************************************************************************************************************************","OTE(A5_2_4VBW272.LS1)","10"
RCOMMENT,"MainProgram","IC_A5_2_4VBW272","*****************************************************************************************************************************************************$N$Nmove parameters$N$N$N*****************************************************************************************************************************************************$N","MOV(PD_VBW_DU_Time,A5_2_4VBW272.T_DU.PRE)","13"
RCOMMENT,"MainProgram","IC_A5_2_4VBW272","*****************************************************************************************************************************************************$N$Nfault signals$N$N$N*****************************************************************************************************************************************************$N","OTE(A5_2_4VBW272.FLTSIG0)","14"
RCOMMENT,"MainProgram","IC_A5_2_4VBW272","*****************************************************************************************************************************************************$N$Ncall motor routine$N$N$N*****************************************************************************************************************************************************$N","JSR(zzVNO,1,A5_2_4VBW272,A5_2_4VBW272,VDIC.A5_2_4VBW272,FDIC.A5_2_4VBW272)","26"
RCOMMENT,"MainProgram","IC_A5_2_4VBW272","*****************************************************************************************************************************************************$N$Noutput signals$N$N$N*****************************************************************************************************************************************************","OTL(F_HORN)","27"
RCOMMENT,"MainProgram","IC_A5_2_4VBW282","*****************************************************************************************************************************************************$N$Ninput signals$N$N$Nmode of operation$N$N$N*****************************************************************************************************************************************************","OTE(A5_2_4VBW282.AM)","0"
RCOMMENT,"MainProgram","IC_A5_2_4VBW282","*****************************************************************************************************************************************************$N$Nautomatic order$N$N$N*****************************************************************************************************************************************************$N","OTE(A5_2_4VBW282.AEN2)","9"
RCOMMENT,"MainProgram","IC_A5_2_4VBW282","*****************************************************************************************************************************************************$N$Nlimit switches$N$N$N*****************************************************************************************************************************************************","OTE(A5_2_4VBW282.LS1)","10"
RCOMMENT,"MainProgram","IC_A5_2_4VBW282","*****************************************************************************************************************************************************$N$Nmove parameters$N$N$N*****************************************************************************************************************************************************$N","MOV(PD_VBW_DU_Time,A5_2_4VBW282.T_DU.PRE)","13"
RCOMMENT,"MainProgram","IC_A5_2_4VBW282","*****************************************************************************************************************************************************$N$Nfault signals$N$N$N*****************************************************************************************************************************************************$N","OTE(A5_2_4VBW282.FLTSIG0)","14"
RCOMMENT,"MainProgram","IC_A5_2_4VBW282","*****************************************************************************************************************************************************$N$Ncall motor routine$N$N$N*****************************************************************************************************************************************************$N","JSR(zzVNO,1,A5_2_4VBW282,A5_2_4VBW282,VDIC.A5_2_4VBW282,FDIC.A5_2_4VBW282)","26"
RCOMMENT,"MainProgram","IC_A5_2_4VBW282","*****************************************************************************************************************************************************$N$Noutput signals$N$N$N*****************************************************************************************************************************************************","OTL(F_HORN)","27"
RCOMMENT,"MainProgram","IC_A5_2_4ZBC01","*****************************************************************************************************************************************************$N$Nfault signals$N$N$N*****************************************************************************************************************************************************","OTE(A5_2_4ZBC01.Signal_0_7.0)","0"
RCOMMENT,"MainProgram","IC_A5_2_4ZBC01","Mask changed to 0 from 256 to remove HMI warning alarm 16/07/2020 SP+KM","JSR(zzFLT,1,A5_2_4ZBC01,A5_2_4ZBC01,VD.A5_2_4ZBC01,FD.A5_2_4ZBC01)","2"
RCOMMENT,"MainProgram","IC_PLCDistBF5","*****************************************************************************************************************************************************$N$NHorn$N$N*****************************************************************************************************************************************************","OTE(OPLCDISTBF5_1)","0"
RCOMMENT,"MainProgram","IC_PLCDistBF5","********************************************************************************$NBattery$N********************************************************************************","GSV(FAULTLOG,?,MinorFaultBits,HWMinorFaultBits)","1"
RCOMMENT,"MainProgram","IC_PLCDistBF5","*****************************************************************************************************************************************************$N$Nfault signals$N$N$N*****************************************************************************************************************************************************","OTE(PLCDistBF5.Signal_0_7.0)","2"
RCOMMENT,"MainProgram","PLCCommunication",">>>>>>>>>>>>>>>>>> Communication to all other PLC in the system <<<<<<<<<<<<<<<<<<","NOP()","0"
RCOMMENT,"MainProgram","PLCCommunication","### Manually enable BF5 injection whilst Common PLC is offline ###","TON(T_CommonPLC_Shutdown,?,?)","1"
RCOMMENT,"MainProgram","PLCCommunication","### send watchdog to all other PLC ###$N$N(These watchdogs are sent via Producer / Consumer tags)","MOV(VD.WATCHDOG,IF_DistBF5toDistBF6.Watchdog)","3"
RCOMMENT,"MainProgram","PLCCommunication","### Prepare watchdog to be read by other PLCs ###$N$N(These watchdogs are Read by other plcs via their MSG statements","MOV(VD.WATCHDOG,IF_MSG_DistBF5toBooster2[0])","4"
RCOMMENT,"MainProgram","PLCCommunication","### send horn signal to all other PLC ###","OTE(IF_DistBF5toDistBF6.Horn)","5"
RCOMMENT,"MainProgram","PLCCommunication","############################$N>>>>>>>>>>>>>>>> send data to individual PLCs <<<<<<<<<<<<<<<<<<$N############################","NOP()","6"
RCOMMENT,"MainProgram","PLCCommunication","#############################################$Nsend data to PLC -Mill1 & Mill2$N#############################################$N","NOP()","7"
RCOMMENT,"MainProgram","PLCCommunication","The following two rungs send the BF5 cooling water statuses to Mill1 and Mill2.$N$N","OTE(IF_DistBF5toMill2.Spare_BOOL0)","8"
RCOMMENT,"MainProgram","PLCCommunication","#############################################$Nsend data to PLC -  Booster1 and Booster2$N#############################################$N$NNote the following two rungs have bridges that were installed at sometime pre 2010. This may not be what BSL want but it gives PCI the right to close the PCI CW valves based only on the supply pressure tranmitters which are analogue inputs to the Booster PLCs. That is, the boosters will shut off CW only if their inlet Press. Trans. sees a low presure to try and run for as long as possible.","OTE(IF_MSG_DistBF5toBooster2[3].0)","10"
RCOMMENT,"MainProgram","PLCCommunication","###########################$Nsend data to PLC - PCI-BF5$N###########################$N","NOP()","13"
RCOMMENT,"MainProgram","PLCCommunication","*****************************$NHot blast pressure$N*****************************$N","MOV(tmp_HWS_P_ser,IF_DistBF5toPCIBF5.PBF5_SCL)","34"
RCOMMENT,"MainProgram","PLCCommunication","Visualisierung$N","MOV(IF_DistBF5toPCIBF5.PBF5_SCL,VD.BF5_HWS_P)","37"
RCOMMENT,"MainProgram","PLCCommunication","*****************************$NHot blast flow$N*****************************$NMake use of the serial link hot blast flow value if the serial link is healthy otherwise use the hardwired analogue input (from BHP)$N","MOV(AI_A5_2HWS_F.SCL,IF_DistBF5toPCIBF5.FBF5_SCL)","38"
RCOMMENT,"MainProgram","PLCCommunication","Visualisierung$N","MOV(IF_DistBF5toPCIBF5.FBF5_SCL,VD.AI_A5_2HWS_F_SCL)","39"
RCOMMENT,"MainProgram","PLCCommunication","#######################################$N>>>>>>>>>>>>> receive data from individual PLC <<<<<<<<<<<<<<<<<<$N#######################################","OTU(F_HORN_Com)","40"
RCOMMENT,"MainProgram","PLCCommunication","******************$NPCIBF6$N******************$N$NNote these CW signals are no longer required as the CW/RWS is now taken from BF5.","OTE(IF_DistBF6toDistBF5_DF1_RWS_healthy_1)","41"
RCOMMENT,"MainProgram","PLCCommunication","############ supervise watchdog of PLC  PCIBF5############","OTE(Com2PCIBF5_ok)","45"
RCOMMENT,"MainProgram","PLCCommunication","--- get alarm horn signal of PLC PCIBF5 ---","OTL(F_HORN_Com)","46"
RCOMMENT,"MainProgram","PLCCommunication","--- setpoint for controlvalve A5_2_3VC11 ---","MOV(0,AO_A5_2_3VC11_SET)","47"
RCOMMENT,"MainProgram","PLCCommunication","###### other data used in -GC_InjectionLines- #####","NOP()","50"
RCOMMENT,"MainProgram","PLCCommunication","############ supervise watchdog of PLC  PCIBF6 ############","OTE(Com2PCIBF6_ok)","51"
RCOMMENT,"MainProgram","PLCCommunication","--- get alarm horn signal of PLC PCIBF6 ---","OTL(F_HORN_Com)","52"
RCOMMENT,"MainProgram","PLCCommunication","############ supervise watchdog of PLC  Common ############","OTE(Com2Common_ok)","53"
RCOMMENT,"MainProgram","PLCCommunication","--- get alarm horn signal of PLC Common ---","OTL(F_HORN_Com)","54"
RCOMMENT,"MainProgram","PLCCommunication","############ supervise watchdog of PLC  Mill1 ############","OTE(Com2Mill1_ok)","55"
RCOMMENT,"MainProgram","PLCCommunication","--- get alarm horn signal of PLC Mill1 ---","OTL(F_HORN_Com)","56"
RCOMMENT,"MainProgram","PLCCommunication","############ supervise watchdog of PLC  Mill2 ############","OTE(Com2Mill2_ok)","57"
RCOMMENT,"MainProgram","PLCCommunication","--- get alarm horn signal of PLC Mill2 ---","OTL(F_HORN_Com)","58"
RCOMMENT,"MainProgram","PLCCommunication","############ supervise watchdog of PLC  DistBF6 ############","OTE(Com2DistBF6_ok)","59"
RCOMMENT,"MainProgram","PLCCommunication","--- get alarm horn signal of PLC DistBF6 ---","OTL(F_HORN_Com)","60"
RCOMMENT,"MainProgram","PLCCommunication","############ supervise watchdog of PLC  Booster1 ############","OTE(Com2Booster1_ok)","61"
RCOMMENT,"MainProgram","PLCCommunication","--- get alarm horn signal of PLC Booster1 ---","OTL(F_HORN_Com)","62"
RCOMMENT,"MainProgram","PLCCommunication","############ supervise watchdog of PLC  Booster2 ############","OTE(Com2Booster2_ok)","63"
RCOMMENT,"MainProgram","PLCCommunication","--- get alarm horn signal of PLC Booster2 ---","OTL(F_HORN_Com)","64"
RCOMMENT,"MainProgram","PLCCommunication",">>>>>>>>>>>>>>>>> Comunication fault message generation <<<<<<<<<<<<<<<<<<<","NOP()","65"
RCOMMENT,"MainProgram","PLCCommunication","*********************************************************$NCOMMS TO BOOSTERS$N*********************************************************$N$NThe following rungs set up MSG comms to the Boosters. It is carried out via MSG and not producer/consumer so that the size of the data can be changed on the fly (as opposed to needing to reschedule each time with prod/cons)$NThis was added Dec2012 when the CW was changed over from BF6 to BF5.","TON(T_MSG_Write,?,?)","76"
RCOMMENT,"MainProgram","Report","Signal to write the report$N///////////////////////////////////","OTL(tmp_Report_write)","0"
RCOMMENT,"MainProgram","Report","Status Ready to read for the PLC Dist BF6$N//////////////////////////////////////////////////","OTE(IF_DistBF5toDistBF6.Report_ready)","1"
RCOMMENT,"MainProgram","Report","Start Of Period$N//////////////////////////////","OTE(tmp_Report_SOP)","2"
RCOMMENT,"MainProgram","Report","End Of Period$N//////////////////////////////","OTE(tmp_Report_EOP)","3"
RCOMMENT,"MainProgram","Report","//////////////////////////////////////////////////$NWrite report data to the Interface with DistBF6$Nand$NStatus Ready to read for the PLC Dist BF6$N//////////////////////////////////////////////////","MOV(RD.TuyActBF5,IF_DistBF5toDistBF6.RD_TuyActBF5)","4"
RCOMMENT,"MainProgram","Report","//////////////////////////////$Nfrom Visualization to tmp_RD directly:$N$NTonnes of coal delivered to stockpile$NTonnes dumped to vertical conveyor by loader$NStockpile estimated current capacity$NNaOH delivered this period$NNatural gas meter$NPotable water meter$N//////////////////////////////$N$N$N//////////////////////////////$NTonnes requested BF5$N////////////////////////////$N","MOV(IF_PCIBF5toDistBF5.DF1_SP_coalflow_INTG_act,RD.T_req_BF5)","5"
RCOMMENT,"MainProgram","Report","No of tuyeres operating on BF5$N//////////////////////////////$N","MOV(VD.Nr_act_lines,RD.TuyActBF5)","6"
RCOMMENT,"MainProgram","Time_sync","Following section added Nov 2012 - PCugaly - result of BF6 clock being decommissioned$N****************************************************************************$N*             PCI PLANT MASTER CLOCK FROM BSL  (BF5)           *$N****************************************************************************$N$NThis routine takes the master clock time and date value from BSL BF5 and sets the internal clock within the DistBF5 plc to be the same. It them also sends the DistBF5 plc time and date to all other plcs within the PCI plant network to set their clocks as well. i.e. the DistBF5 plc clock acts as the system master clock. Note the HMI has a script which reads the controller tag DistBF5_Date_Time[] direct to keep the HMIs synchronised.$N$N$N$N///////////////////////////////////$NMinutes","DIV(BSL_MC_Second,60,BSL_MC_Minute)","0"
RCOMMENT,"MainProgram","Time_sync","///////////////////////////////////$NMonth Day","CPT(BSL_MC_Day,BSL_MC_MonthDay-(100*BSL_MC_Month))","1"
RCOMMENT,"MainProgram","Time_sync","This rung moves the BSL clock (from BF5) into an array. $N(Note the MOD command is to convert 0-3600 seconds of the hour into seconds of the current minute. Divide by 60 and only move the remainder).","MOD(BSL_MC_Second,60,BSL_Date_Time[5])","2"
RCOMMENT,"MainProgram","Time_sync","This rung retreives the current clock/time from this PLC Controller which is the master and loads it into an area which is Read by the HMI for it$'s syncronising.","GSV(WALLCLOCKTIME,?,DateTime,DistBF5_Date_Time[0])","3"
RCOMMENT,"MainProgram","Time_sync","This rung loads up an area with the WallClock to be read by all the other PLCs so they can synchronise their clock to DistBF5 PLC clock.","COP(tmp_Date_Time[0],IF_MSG_DistBF5toBooster2[1],2)","6"
RCOMMENT,"MainProgram","zzFLT","Fault signal 0","OTE(tmpIC.FltSignals.0)","1"
RCOMMENT,"MainProgram","zzFLT","Fault signal 1","OTE(tmpIC.FltSignals.1)","2"
RCOMMENT,"MainProgram","zzFLT","Fault signal 2","OTE(tmpIC.FltSignals.2)","3"
RCOMMENT,"MainProgram","zzFLT","Fault signal 3","OTE(tmpIC.FltSignals.3)","4"
RCOMMENT,"MainProgram","zzFLT","Fault signal 4","OTE(tmpIC.FltSignals.4)","5"
RCOMMENT,"MainProgram","zzFLT","Fault signal 5","OTE(tmpIC.FltSignals.5)","6"
RCOMMENT,"MainProgram","zzFLT","Fault signal 6","OTE(tmpIC.FltSignals.6)","7"
RCOMMENT,"MainProgram","zzFLT","Fault signal 7","OTE(tmpIC.FltSignals.7)","8"
RCOMMENT,"MainProgram","zzFLT","Warning signal 0","OTE(tmpIC.FltSignals.8)","9"
RCOMMENT,"MainProgram","zzFLT","Warning signal 1","OTE(tmpIC.FltSignals.9)","10"
RCOMMENT,"MainProgram","zzFLT","Warning signal 2","OTE(tmpIC.FltSignals.10)","11"
RCOMMENT,"MainProgram","zzFLT","Warning signal 3","OTE(tmpIC.FltSignals.11)","12"
RCOMMENT,"MainProgram","zzFLT","Warning signal 4","OTE(tmpIC.FltSignals.12)","13"
RCOMMENT,"MainProgram","zzFLT","Warning signal 5","OTE(tmpIC.FltSignals.13)","14"
RCOMMENT,"MainProgram","zzFLT","Warning signal 6","OTE(tmpIC.FltSignals.14)","15"
RCOMMENT,"MainProgram","zzFLT","Warning signal 7","OTE(tmpIC.FltSignals.15)","16"
RCOMMENT,"MainProgram","zzFLT","Reset new central warning / central alarm","OTU(tmpFLT.ST_FLTNEW)","17"
RCOMMENT,"MainProgram","zzFLT","Genral Fault Signal and Horn","OTE(tmpFLT.HORN)","18"
RCOMMENT,"MainProgram","zzFLT","Latch fault signal if fault signal is present$N","OR(tmpIC.FltSignals,tmpFLT.FLTWORD,tmpFLT.FLTWORD)","19"
RCOMMENT,"MainProgram","zzFLT","create collective fault$N","OTE(tmpFLT.ST_CFLT)","21"
RCOMMENT,"MainProgram","zzFLT","create collective fault signal","OTE(tmpFLT.ST_CFLTSIG)","22"
RCOMMENT,"MainProgram","zzFLT","create collective warning$N","OTE(tmpFLT.ST_CWRN)","23"
RCOMMENT,"MainProgram","zzFLT","create collective warning signal","OTE(tmpFLT.ST_CWRNSIG)","24"
RCOMMENT,"MainProgram","zzFLT","codeing of falt message / alarm signal","JMP(END)","25"
RCOMMENT,"MainProgram","zzFLT","****************************************************************************************************************************************************************************$N$NThe warning messages and the falt messages are OR combined.$NThe result is written bACKN to the fault byte [FLTBYTE]$N$N****************************************************************************************************************************************************************************","OR(tmpFLT.FLTWORD,tmpIC.FltSigMem,tmpFLT.FLTBYTE)","33"
RCOMMENT,"MainProgram","zzSYSTEM","**********************************************************************************************************************************************$N$NAllways ZERO and allways ONE signal used for visualization$N$N**********************************************************************************************************************************************","MOV(1,VD.ONE)","0"
RCOMMENT,"MainProgram","zzSYSTEM","*********************************************************************************************************************************************$N$NWatchdog :     increments 1 to watchdog at each cycle  until overflow by value 30000$N$N*********************************************************************************************************************************************","MOV(0,VD.WATCHDOG)","1"
RCOMMENT,"MainProgram","zzSYSTEM","**********************************************************************************************************************************************$NEDIT OF VERSION NUMBER$N$N0 . 00 . 01$N$N***********************************************************************************************************************************************","MOV(1,VD.Version_Z)","3"
RCOMMENT,"MainProgram","zzSYSTEM","**********************************************************************************************************************************************$N$NCYCLE TIME OF CPU$N$N**********************************************************************************************************************************************","GSV(TASK,MainTask,MaxScanTime,VD.CYCLE_TIME_MAX)","4"
RCOMMENT,"MainProgram","zzSYSTEM","***********************************************************************$NALWAYS ON and OFF FLAGS$N***********************************************************************$N$N$NThe following two rungs sets up $QSystem$Q flags used throughout the code to ensure Always ON or Always OFF. $N","OTE(Always_ON)","6"
RCOMMENT,"MainProgram","zzVNC","*****************************************************************************************************************************************************$N$Nacknowledge / restart$N$N$N*****************************************************************************************************************************************************$N","OTE(tmpIC.F_ACKN)","1"
RCOMMENT,"MainProgram","zzVNC","*****************************************************************************************************************************************************$N$Nevalute mode of operation and fault signal $Qnot in automatic$Q$N$N*****************************************************************************************************************************************************$N$Nlocal mode","OTE(tmpVNC.ST_LOC)","3"
RCOMMENT,"MainProgram","zzVNC","manual mode","OTE(tmpVNC.ST_MAN)","4"
RCOMMENT,"MainProgram","zzVNC","automatic mode","OTE(tmpVNC.ST_AU)","5"
RCOMMENT,"MainProgram","zzVNC","not in automatic mode","OTE(tmpIC.FltSigNoAutoMode)","6"
RCOMMENT,"MainProgram","zzVNC","*****************************************************************************************************************************************************$N$NMessages  $Qlimit switches reached$Q$N$N*****************************************************************************************************************************************************$N$Nlimit switches 1$N$N$N$N","OTE(tmpVNC.ST_LS1)","7"
RCOMMENT,"MainProgram","zzVNC","$Nlimit switches 2$N$N$N$N$N","OTE(tmpVNC.ST_LS2)","8"
RCOMMENT,"MainProgram","zzVNC","*****************************************************************************************************************************************************$N$Nautomatic fault signals $Qduration time monitoring$Q$N$N*****************************************************************************************************************************************************$N$Ninit$N$N$N","OTU(tmpIC.FltSigLS2)","9"
RCOMMENT,"MainProgram","zzVNC","no duration time monitoring","JMP(Label002)","10"
RCOMMENT,"MainProgram","zzVNC","$Nduration monotoring timer$N$N","TON(tmpVNC.T_DU,?,?)","11"
RCOMMENT,"MainProgram","zzVNC","$Nfault signal no limit switch 1$N","OTE(tmpIC.FltSigLS1)","12"
RCOMMENT,"MainProgram","zzVNC","$Nfault signal no limit switch 2$N","OTE(tmpIC.FltSigLS2)","13"
RCOMMENT,"MainProgram","zzVNC","$Nfault signal both limit switches$N","OTE(tmpIC.FltSigLSboth)","14"
RCOMMENT,"MainProgram","zzVNC","*****************************************************************************************************************************************************$N$Nautomatic fault signal $QLimit switch lost$Q$N$N*****************************************************************************************************************************************************$N$Nfault signal limit switches lost$N","OTE(tmpIC.FltSigLSlost)","15"
RCOMMENT,"MainProgram","zzVNC","$Nset flag limit switch 1$N","OTL(tmpVNC.F_LS1)","16"
RCOMMENT,"MainProgram","zzVNC","$Nreset flag limit switch 1$N$N","OTU(tmpVNC.F_LS1)","17"
RCOMMENT,"MainProgram","zzVNC","$Nset flag limit switch 2$N$N","OTL(tmpVNC.F_LS2)","18"
RCOMMENT,"MainProgram","zzVNC","$Nreset flag limit switch 2$N$N$N","OTU(tmpVNC.F_LS2)","19"
RCOMMENT,"MainProgram","zzVNC","*****************************************************************************************************************************************************$N$Nfault signals bool to word$N$N*****************************************************************************************************************************************************$N$N","OTE(tmpIC.FltSignals.0)","20"
RCOMMENT,"MainProgram","zzVNC","**************************************************************************************************************************************************************$N$Nalarm horn $N$N$N**************************************************************************************************************************************************************$N","OTE(tmpVNC.HORN)","36"
RCOMMENT,"MainProgram","zzVNC","**************************************************************************************************************************************************************$N$Ncreate fault messages $N$N$N**************************************************************************************************************************************************************$N$N$Nset message, if signal appears","OR(tmpIC.FltSignals,tmpVNC.FLTWORD,tmpVNC.FLTWORD)","37"
RCOMMENT,"MainProgram","zzVNC","reset message on acknowledge, if signal disappeared","MOV(tmpIC.FltSignals,tmpVNC.FLTWORD)","38"
RCOMMENT,"MainProgram","zzVNC","**************************************************************************************************************************************************************$N$Ncollective fault signals local / manual$N$N**************************************************************************************************************************************************************$N","OTE(tmpVNC.CFLTSIGL)","39"
RCOMMENT,"MainProgram","zzVNC","**************************************************************************************************************************************************************$N$Ncollective fault signals automatic$N$N**************************************************************************************************************************************************************$N","OTE(tmpVNC.ST_CFLTAUSIG)","40"
RCOMMENT,"MainProgram","zzVNC","**************************************************************************************************************************************************************$N$Ncollective fault message manual$N$N**************************************************************************************************************************************************************$N","OTU(tmpVNC.ST_CFLTMAN)","41"
RCOMMENT,"MainProgram","zzVNC","**************************************************************************************************************************************************************$N$Ncollective fault message automatic$N$N**************************************************************************************************************************************************************$N","OTU(tmpVNC.ST_CFLTAU)","43"
RCOMMENT,"MainProgram","zzVNC","**************************************************************************************************************************************************************$N$Nnew fault message$N$N**************************************************************************************************************************************************************$N$N$N","OTU(tmpVNC.ST_FLTNEW)","45"
RCOMMENT,"MainProgram","zzVNC","*****************************************************************************************************************************************************$N$Nmessage $Qautomatic available$Q$N$N*****************************************************************************************************************************************************$N","OTL(tmpVNC.ST_AUAV)","47"
RCOMMENT,"MainProgram","zzVNC","*****************************************************************************************************************************************************$N$Nmessage $Qlocal available$Q$N$N*****************************************************************************************************************************************************$N","OTE(tmpVNC.ST_LMAV)","49"
RCOMMENT,"MainProgram","zzVNC","*****************************************************************************************************************************************************$N$Norders manual mode$N$N*****************************************************************************************************************************************************$N","OTL(tmpVNC.MOD1)","50"
RCOMMENT,"MainProgram","zzVNC","*****************************************************************************************************************************************************$N$Norders local mode$N$N*****************************************************************************************************************************************************$N","OTL(tmpVNC.LOD1)","52"
RCOMMENT,"MainProgram","zzVNC","*****************************************************************************************************************************************************$N$Noutput direction 1$N$N*****************************************************************************************************************************************************$N$N","OTE(tmpVNC.OUT1)","54"
RCOMMENT,"MainProgram","zzVNC","running direction 1$N$N$N","OTE(tmpVNC.ST_ON1)","55"
RCOMMENT,"MainProgram","zzVNC","off$N$N","OTE(tmpVNC.ST_OFF)","56"
RCOMMENT,"MainProgram","zzVNC","*****************************************************************************************************************************************************$N$Nencode mode of operation$N$N*****************************************************************************************************************************************************$N$Nautomatic mode$N$N","JMP(Label007)","57"
RCOMMENT,"MainProgram","zzVNC","local mode","JMP(Label007)","58"
